Codebase,Feature,Cluster,CLIP,CRIP,CROP,CWOP,CIP,CDDIP,COP,CPIF,CIOF,SCCP,FCCP,Orchestrator
Acme-Gallery-maven,GroupVisitorController.delete,4,0.500000,0.500000,0.666667,0.333333,0.068966,0.500000,0.047619,1.000000,0.752089,0.326923,0.043393,0
Acme-Gallery-maven,ExhibitionDirectorController.delete,3,0.153846,0.846154,0.833333,0.166667,0.419355,0.153846,0.470588,0.942857,1.123537,0.613793,0.584488,1
Acme-Gallery-maven,ExhibitionDirectorController.delete,0,0.000000,1.000000,1.000000,0.000000,0.193548,0.000000,0.196078,1.257143,1.014304,0.000000,0.094183,0
Acme-Gallery-maven,ExhibitionDirectorController.delete,4,0.166667,0.833333,0.882353,0.117647,0.387097,0.083333,0.333333,0.800000,0.862159,0.386207,0.304709,0
Acme-Gallery-maven,DayPassVisitorController.edit,4,0.521739,0.478261,0.583333,0.416667,0.348485,0.217391,0.413793,0.287050,1.255814,0.616438,0.301347,0
Acme-Gallery-maven,DayPassVisitorController.edit,1,0.250000,0.750000,0.750000,0.250000,0.181818,0.416667,0.137931,0.392806,0.802326,0.205479,0.180135,0
Acme-Gallery-maven,DayPassVisitorController.edit,3,0.133333,0.866667,0.866667,0.133333,0.227273,0.200000,0.172414,0.593525,0.802326,0.178082,0.350168,1
Acme-Gallery-maven,DayPassVisitorController.edit,0,0.000000,1.000000,1.000000,0.000000,0.181818,0.250000,0.229885,0.679856,1.337209,0.000000,0.114478,0
Acme-Gallery-maven,DayPassVisitorController.edit,2,0.000000,1.000000,1.000000,0.000000,0.060606,0.000000,0.045977,3.046762,0.802326,0.000000,0.020202,0
Acme-Gallery-maven,RoomDirectorController.delete,4,0.138889,0.861111,0.864407,0.135593,0.428571,0.083333,0.409722,0.713947,0.949062,0.591017,0.376458,0
Acme-Gallery-maven,RoomDirectorController.delete,0,0.000000,1.000000,1.000000,0.000000,0.285714,0.041667,0.291667,1.312783,1.013405,0.000000,0.159067,1
Acme-Gallery-maven,RoomDirectorController.delete,3,0.125000,0.875000,0.837209,0.162791,0.285714,0.125000,0.298611,0.973270,1.037534,0.408983,0.448568,0
Acme-Hacker-Rank-maven,FinderController.save,3,0.625000,0.375000,0.444444,0.555556,0.380952,0.250000,0.391304,0.625407,1.028571,0.211268,0.100000,1
Acme-Hacker-Rank-maven,FinderController.save,0,0.000000,1.000000,1.000000,0.000000,0.190476,0.500000,0.217391,1.216069,1.142857,0.000000,0.100000,0
Acme-Hacker-Rank-maven,FinderController.save,2,0.250000,0.750000,0.750000,0.250000,0.190476,0.250000,0.173913,1.337676,0.914286,0.309859,0.225000,0
Acme-Hacker-Rank-maven,FinderController.save,1,0.400000,0.600000,0.600000,0.400000,0.238095,0.600000,0.217391,0.820847,0.914286,0.478873,0.375000,0
Acme-Hacker-Rank-maven,ApplicationController.create,2,0.444444,0.555556,0.444444,0.555556,0.450000,0.222222,0.545455,0.632107,1.125000,0.715232,0.396226,0
Acme-Hacker-Rank-maven,ApplicationController.create,1,0.666667,0.333333,0.428571,0.571429,0.150000,0.666667,0.212121,1.404682,1.312500,0.284768,0.226415,0
Acme-Hacker-Rank-maven,ApplicationController.create,0,0.000000,1.000000,1.000000,0.000000,0.400000,0.250000,0.242424,0.963211,0.562500,0.000000,0.113208,1
Acme-HandyWorker-maven,CustomerController.create,0,1.000000,0.000000,0.166667,0.833333,0.500000,0.750000,0.545455,0.428571,1.125000,0.882239,0.000000,1
Acme-HandyWorker-maven,CustomerController.create,3,1.000000,0.000000,0.000000,1.000000,0.250000,1.000000,0.181818,2.142857,0.750000,0.034749,0.000000,0
Acme-HandyWorker-maven,CustomerController.create,4,1.000000,0.000000,0.000000,1.000000,0.250000,1.000000,0.272727,0.428571,1.125000,0.083012,0.000000,0
Acme-HandyWorker-maven,HandyWorkerController.create,0,1.000000,0.000000,0.142857,0.857143,0.454545,0.800000,0.500000,0.606061,1.142857,0.884228,0.000000,1
Acme-HandyWorker-maven,HandyWorkerController.create,3,1.000000,0.000000,0.000000,1.000000,0.181818,1.000000,0.142857,2.424242,0.816326,0.030201,0.000000,0
Acme-HandyWorker-maven,HandyWorkerController.create,4,1.000000,0.000000,0.000000,1.000000,0.181818,1.000000,0.214286,0.484848,1.224490,0.072148,0.000000,0
Acme-HandyWorker-maven,HandyWorkerController.create,1,1.000000,0.000000,0.000000,1.000000,0.181818,1.000000,0.142857,0.484848,0.816326,0.013423,0.000000,0
Acme-HandyWorker-maven,ActorController.save,0,0.875000,0.125000,0.608696,0.391304,0.500000,0.250000,0.741935,0.473684,1.769231,0.953518,0.709877,0
Acme-HandyWorker-maven,ActorController.save,4,0.500000,0.500000,0.500000,0.500000,0.250000,1.000000,0.129032,1.421053,0.615385,0.042714,0.160494,1
Acme-HandyWorker-maven,ActorController.save,7,0.250000,0.750000,0.750000,0.250000,0.250000,0.750000,0.129032,1.105263,0.615385,0.003769,0.055556,0
Acme-Inmigrant-maven,ApplicationImmigrantController.delete,1,0.833333,0.166667,0.333333,0.666667,0.500000,0.750000,0.580645,1.000000,1.250000,0.880911,0.563218,1
Acme-Inmigrant-maven,ApplicationImmigrantController.delete,3,0.800000,0.200000,0.181818,0.818182,0.416667,0.800000,0.354839,1.000000,0.916667,0.092820,0.091954,0
Acme-Inmigrant-maven,ApplicationImmigrantController.delete,2,0.500000,0.500000,0.500000,0.500000,0.083333,1.000000,0.064516,1.000000,0.833333,0.026270,0.091954,0
Acme-Inmigrant-maven,ApplicationImmigrantController.save,2,0.166667,0.833333,0.833333,0.166667,0.193548,0.500000,0.130435,2.142857,0.743802,0.022901,0.200000,0
Acme-Inmigrant-maven,ApplicationImmigrantController.save,1,0.733333,0.266667,0.517241,0.482759,0.483871,0.600000,0.630435,0.428571,1.438017,0.896183,0.640000,0
Acme-Inmigrant-maven,ApplicationImmigrantController.save,3,0.800000,0.200000,0.181818,0.818182,0.322581,0.800000,0.239130,0.428571,0.818182,0.080916,0.040000,1
Acme-Meals-maven,WelcomeController.index,0,0.000000,1.000000,1.000000,0.000000,0.400000,0.000000,0.250000,2.000000,0.666667,0.000000,0.313726,1
Acme-Meals-maven,WelcomeController.index,2,0.000000,1.000000,1.000000,0.000000,0.200000,1.000000,0.125000,0.000000,0.666667,0.000000,0.137255,0
Acme-Meals-maven,WelcomeController.index,3,0.500000,0.500000,0.800000,0.200000,0.400000,0.000000,0.625000,1.000000,1.666667,1.000000,0.529412,0
Acme-Meals-maven,ManagerCategoryController.delete,1,0.200000,0.800000,0.800000,0.200000,0.416667,0.000000,0.312500,1.800000,0.818182,1.000000,0.172043,0
Acme-Meals-maven,ManagerCategoryController.delete,3,0.000000,1.000000,1.000000,0.000000,0.500000,0.166667,0.625000,1.200000,1.363636,0.000000,0.752688,1
Acme-Meals-maven,ManagerCategoryController.delete,0,0.000000,1.000000,1.000000,0.000000,0.083333,0.000000,0.062500,0.000000,0.818182,0.000000,0.064516,0
Acme-Meals-maven,ManagerRestaurantController.enable,3,1.000000,0.000000,0.307692,0.692308,0.600000,0.666667,0.866667,3.000000,2.052632,0.912548,0.710526,0
Acme-Meals-maven,ManagerRestaurantController.enable,0,1.000000,0.000000,0.000000,1.000000,0.200000,1.000000,0.066667,0.000000,0.473684,0.038023,0.000000,1
Acme-Meals-maven,ManagerRestaurantController.enable,2,1.000000,0.000000,0.000000,1.000000,0.200000,1.000000,0.066667,0.000000,0.473684,0.049430,0.000000,0
Acme-Meals-maven,ManagerCategoryController.save,3,0.200000,0.800000,0.888889,0.111111,0.500000,0.400000,0.642857,1.125000,1.421053,0.542373,0.802817,1
Acme-Meals-maven,ManagerCategoryController.save,1,0.750000,0.250000,0.250000,0.750000,0.400000,0.250000,0.285714,1.875000,0.789474,0.457627,0.056338,0
Acme-Meals-maven,ManagerCategoryController.save,0,0.000000,1.000000,1.000000,0.000000,0.100000,0.000000,0.071429,0.000000,0.789474,0.000000,0.084507,0
Acme-Meals-maven,ReviewDislikeController.delete,2,0.166667,0.833333,0.909091,0.090909,0.400000,0.000000,0.478261,0.905028,1.240602,1.000000,0.474359,0
Acme-Meals-maven,ReviewDislikeController.delete,3,0.000000,1.000000,1.000000,0.000000,0.333333,0.000000,0.347826,0.754190,1.082707,0.000000,0.314103,1
Acme-Meals-maven,ReviewDislikeController.delete,0,0.000000,1.000000,1.000000,0.000000,0.266667,0.000000,0.173913,1.340782,0.676692,0.000000,0.205128,0
Acme-Meals-maven,ManagerCategoryController.saveCreate,3,0.200000,0.800000,0.888889,0.111111,0.500000,0.400000,0.642857,1.125000,1.421053,0.534483,0.808824,1
Acme-Meals-maven,ManagerCategoryController.saveCreate,1,0.750000,0.250000,0.250000,0.750000,0.400000,0.250000,0.285714,1.875000,0.789474,0.465517,0.058824,0
Acme-Meals-maven,ManagerCategoryController.saveCreate,0,0.000000,1.000000,1.000000,0.000000,0.100000,0.000000,0.071429,0.000000,0.789474,0.000000,0.073529,0
Acme-Meals-maven,ManagerRestaurantController.delete,3,1.000000,0.000000,0.411765,0.588235,0.571429,0.500000,0.850000,0.750000,2.040000,0.923077,0.723077,1
Acme-Meals-maven,ManagerRestaurantController.delete,0,0.500000,0.500000,0.500000,0.500000,0.285714,1.000000,0.100000,2.250000,0.480000,0.033445,0.092308,0
Acme-Meals-maven,ManagerRestaurantController.delete,2,1.000000,0.000000,0.000000,1.000000,0.142857,1.000000,0.050000,0.000000,0.480000,0.043478,0.000000,0
Acme-Meals-maven,ManagerRestaurantController.save,3,1.000000,0.000000,0.307692,0.692308,0.600000,0.666667,0.866667,3.000000,2.052632,0.911538,0.710526,0
Acme-Meals-maven,ManagerRestaurantController.save,0,1.000000,0.000000,0.000000,1.000000,0.200000,1.000000,0.066667,0.000000,0.473684,0.038462,0.000000,0
Acme-Meals-maven,ManagerRestaurantController.save,2,1.000000,0.000000,0.000000,1.000000,0.200000,1.000000,0.066667,0.000000,0.473684,0.050000,0.000000,1
Acme-Meals-maven,UserMealOrderController.save,5,0.857143,0.142857,0.142857,0.857143,0.388889,0.285714,0.250000,1.009615,0.615385,0.272727,0.006452,0
Acme-Meals-maven,UserMealOrderController.save,3,0.250000,0.750000,0.866667,0.133333,0.444444,0.750000,0.535714,0.778846,1.153846,0.727273,0.670968,0
Acme-Meals-maven,UserMealOrderController.save,0,0.000000,1.000000,1.000000,0.000000,0.166667,0.000000,0.214286,1.211539,1.230769,0.000000,0.270968,1
Acme-Meals-maven,AdministratorMonthBillController.generate,4,0.000000,1.000000,1.000000,0.000000,0.210526,0.250000,0.133333,1.450151,0.710526,0.000000,0.000000,1
Acme-Meals-maven,AdministratorMonthBillController.generate,0,1.000000,0.000000,0.000000,1.000000,0.315789,0.333333,0.200000,0.870091,0.710526,0.327273,0.000000,0
Acme-Meals-maven,AdministratorMonthBillController.generate,3,0.444444,0.555556,0.800000,0.200000,0.473684,0.666667,0.666667,0.679758,1.578947,0.672727,0.920635,0
Acme-Meals-maven,RegisterCriticController.save,3,0.571429,0.428571,0.692308,0.307692,0.437500,0.428571,0.565217,0.640000,1.356522,0.747126,0.686747,0
Acme-Meals-maven,RegisterCriticController.save,2,0.750000,0.250000,0.200000,0.800000,0.250000,0.750000,0.217391,1.760000,0.913043,0.097701,0.036145,0
Acme-Meals-maven,RegisterCriticController.save,0,0.600000,0.400000,0.400000,0.600000,0.312500,0.600000,0.217391,0.600000,0.730435,0.155172,0.144578,1
Acme-Meals-maven,ReviewDislikeController.create,2,0.300000,0.700000,0.789474,0.210526,0.357143,0.000000,0.441860,1.002653,1.266667,0.545455,0.406593,0
Acme-Meals-maven,ReviewDislikeController.create,3,0.000000,1.000000,1.000000,0.000000,0.357143,0.200000,0.372093,0.779841,1.066667,0.000000,0.369963,0
Acme-Meals-maven,ReviewDislikeController.create,0,0.125000,0.875000,0.875000,0.125000,0.285714,0.125000,0.186047,1.217507,0.666667,0.454545,0.205128,1
Acme-Meals-maven,ReviewLikeController.delete,2,0.166667,0.833333,0.909091,0.090909,0.400000,0.000000,0.478261,0.905028,1.240602,1.000000,0.474359,0
Acme-Meals-maven,ReviewLikeController.delete,3,0.000000,1.000000,1.000000,0.000000,0.333333,0.000000,0.347826,0.754190,1.082707,0.000000,0.314103,0
Acme-Meals-maven,ReviewLikeController.delete,0,0.000000,1.000000,1.000000,0.000000,0.266667,0.000000,0.173913,1.340782,0.676692,0.000000,0.205128,1
Acme-Meals-maven,ReviewLikeController.create,0,0.125000,0.875000,0.875000,0.125000,0.285714,0.125000,0.186047,1.217507,0.666667,0.438596,0.205128,0
Acme-Meals-maven,ReviewLikeController.create,2,0.300000,0.700000,0.789474,0.210526,0.357143,0.000000,0.441860,1.002653,1.266667,0.561404,0.406593,1
Acme-Meals-maven,ReviewLikeController.create,3,0.000000,1.000000,1.000000,0.000000,0.357143,0.200000,0.372093,0.779841,1.066667,0.000000,0.369963,0
Acme-Meals-maven,RegisterUserController.save,3,0.750000,0.250000,0.454545,0.545455,0.400000,0.625000,0.407407,1.320000,1.092715,0.608084,0.484375,1
Acme-Meals-maven,RegisterUserController.save,0,0.800000,0.200000,0.142857,0.857143,0.500000,0.800000,0.518519,0.840000,1.112583,0.370826,0.203125,0
Acme-Meals-maven,RegisterUserController.save,2,1.000000,0.000000,0.000000,1.000000,0.100000,1.000000,0.074074,0.840000,0.794702,0.021090,0.000000,0
Acme-Meals-maven,ManagerMealController.save,0,0.000000,1.000000,1.000000,0.000000,0.090909,0.000000,0.041667,0.857143,0.559322,0.000000,0.039735,1
Acme-Meals-maven,ManagerMealController.save,3,0.181818,0.818182,0.864865,0.135135,0.500000,0.090909,0.770833,0.857143,1.881356,0.935252,0.834437,0
Acme-Meals-maven,ManagerMealController.save,1,0.111111,0.888889,0.888889,0.111111,0.409091,0.222222,0.187500,1.285714,0.559322,0.064748,0.105960,0
Acme-Meals-maven,UserController.display,3,0.714286,0.285714,0.444444,0.555556,0.388889,0.571429,0.346154,1.363636,0.975904,0.585774,0.371429,0
Acme-Meals-maven,UserController.display,0,0.777778,0.222222,0.266667,0.733333,0.500000,0.777778,0.576923,0.818182,1.265060,0.389121,0.371429,1
Acme-Meals-maven,UserController.display,2,1.000000,0.000000,0.000000,1.000000,0.111111,1.000000,0.076923,0.818182,0.759036,0.025105,0.000000,0
Acme-Newspaper-maven,AdvertisementAgentController.create,0,0.000000,1.000000,1.000000,0.000000,0.285714,0.000000,0.250000,1.000000,0.900000,0.000000,0.115385,1
Acme-Newspaper-maven,AdvertisementAgentController.create,1,0.666667,0.333333,0.250000,0.750000,0.428571,0.333333,0.500000,1.000000,1.200000,0.457944,0.115385,0
Acme-Newspaper-maven,AdvertisementAgentController.create,2,0.500000,0.500000,0.500000,0.500000,0.285714,1.000000,0.250000,1.000000,0.900000,0.542056,0.615385,0
Acme-Newspaper-maven,VolumeSubscriptionCustomerController.create,3,0.250000,0.750000,0.666667,0.333333,0.363636,0.000000,0.428571,0.600000,1.200000,0.459459,0.461538,0
Acme-Newspaper-maven,VolumeSubscriptionCustomerController.create,2,0.333333,0.666667,0.666667,0.333333,0.272727,0.333333,0.214286,1.800000,0.800000,0.540541,0.307692,0
Acme-Newspaper-maven,VolumeSubscriptionCustomerController.create,0,0.000000,1.000000,1.000000,0.000000,0.363636,0.000000,0.357143,0.600000,1.000000,0.000000,0.153846,1
Acme-Newspaper-maven,ChirpUserController.edit,0,0.000000,1.000000,1.000000,0.000000,0.416667,0.200000,0.333333,1.500000,0.857143,0.000000,0.133333,0
Acme-Newspaper-maven,ChirpUserController.edit,2,0.500000,0.500000,0.555556,0.444444,0.500000,0.000000,0.600000,1.500000,1.285714,1.000000,0.733333,0
Acme-Newspaper-maven,ChirpUserController.edit,1,0.000000,1.000000,1.000000,0.000000,0.083333,1.000000,0.066667,0.000000,0.857143,0.000000,0.044444,1
Acme-Newspaper-maven,VolumeSubscriptionCustomerController.save,0,0.000000,1.000000,1.000000,0.000000,0.411765,0.142857,0.333333,0.937500,0.840000,0.000000,0.100000,0
Acme-Newspaper-maven,VolumeSubscriptionCustomerController.save,3,0.285714,0.714286,0.727273,0.272727,0.411765,0.000000,0.523810,0.656250,1.320000,1.000000,0.600000,0
Acme-Newspaper-maven,VolumeSubscriptionCustomerController.save,2,0.000000,1.000000,1.000000,0.000000,0.176471,0.333333,0.142857,1.406250,0.840000,0.000000,0.250000,1
Acme-Newspaper-maven,AdvertisementAgentController.save,2,0.500000,0.500000,0.500000,0.500000,0.111111,0.500000,0.080000,2.520000,0.774194,0.464000,0.202532,0
Acme-Newspaper-maven,AdvertisementAgentController.save,0,0.000000,1.000000,1.000000,0.000000,0.444444,0.375000,0.320000,0.240000,0.774194,0.000000,0.075949,1
Acme-Newspaper-maven,AdvertisementAgentController.save,1,0.375000,0.625000,0.733333,0.266667,0.444444,0.000000,0.600000,0.240000,1.451613,0.536000,0.658228,0
Acme-Newspaper-maven,NewspaperUserController.privatize,1,0.000000,1.000000,1.000000,0.000000,0.200000,0.000000,0.142857,0.957447,0.750000,0.000000,0.049505,1
Acme-Newspaper-maven,NewspaperUserController.privatize,2,0.333333,0.666667,0.777778,0.222222,0.400000,0.000000,0.428571,1.148936,1.125000,1.000000,0.841584,0
Acme-Newspaper-maven,NewspaperUserController.privatize,0,0.000000,1.000000,1.000000,0.000000,0.400000,0.333333,0.428571,0.893617,1.125000,0.000000,0.089109,0
Acme-Newspaper-maven,NewspaperUserController.unprivatize,2,0.333333,0.666667,0.777778,0.222222,0.400000,0.000000,0.428571,1.148936,1.125000,1.000000,0.876289,0
Acme-Newspaper-maven,NewspaperUserController.unprivatize,0,0.000000,1.000000,1.000000,0.000000,0.400000,0.333333,0.428571,0.893617,1.125000,0.000000,0.061856,1
Acme-Newspaper-maven,NewspaperUserController.unprivatize,1,0.000000,1.000000,1.000000,0.000000,0.200000,0.000000,0.142857,0.957447,0.750000,0.000000,0.041237,0
Acme-Newspaper-maven,SubscriptionCustomerController.create,2,0.166667,0.833333,0.857143,0.142857,0.333333,0.166667,0.304348,1.375796,0.922208,0.750000,0.637795,0
Acme-Newspaper-maven,SubscriptionCustomerController.create,0,0.000000,1.000000,1.000000,0.000000,0.277778,0.200000,0.260870,0.859873,0.948557,0.000000,0.047244,0
Acme-Newspaper-maven,SubscriptionCustomerController.create,3,0.142857,0.857143,0.800000,0.200000,0.388889,0.000000,0.434783,0.764331,1.129235,0.250000,0.291339,1
Acme-Newspaper-maven,SubscriptionCustomerController.save,0,0.000000,1.000000,1.000000,0.000000,0.333333,0.125000,0.285714,1.291866,0.882353,0.000000,0.038217,0
Acme-Newspaper-maven,SubscriptionCustomerController.save,3,0.200000,0.800000,0.785714,0.214286,0.416667,0.000000,0.500000,0.690789,1.235294,1.000000,0.331210,0
Acme-Newspaper-maven,SubscriptionCustomerController.save,2,0.000000,1.000000,1.000000,0.000000,0.250000,0.166667,0.214286,1.017344,0.882353,0.000000,0.611465,1
Acme-Newspaper-maven,NewspaperUserController.publish,0,0.000000,1.000000,1.000000,0.000000,0.482759,0.214286,0.425000,0.861619,0.938650,0.000000,0.078947,0
Acme-Newspaper-maven,NewspaperUserController.publish,2,0.250000,0.750000,0.800000,0.200000,0.413793,0.000000,0.500000,1.018277,1.288344,1.000000,0.873684,0
Acme-Newspaper-maven,NewspaperUserController.publish,1,0.000000,1.000000,1.000000,0.000000,0.103448,0.000000,0.075000,1.120104,0.773006,0.000000,0.026316,1
Acme-Newspaper-maven,NewspaperUserController.edit,2,0.600000,0.400000,0.500000,0.500000,0.416667,0.200000,0.540541,0.700359,1.371428,0.925926,0.778524,0
Acme-Newspaper-maven,NewspaperUserController.edit,1,0.333333,0.666667,0.666667,0.333333,0.250000,0.500000,0.162162,1.260647,0.685714,0.074074,0.080537,0
Acme-Newspaper-maven,NewspaperUserController.edit,0,0.000000,1.000000,1.000000,0.000000,0.333333,0.375000,0.297297,1.038994,0.942857,0.000000,0.060403,1
Acme-Newspaper-maven,ArticleUserController.edit,2,0.294118,0.705882,0.741935,0.258065,0.500000,0.000000,0.645833,0.155556,1.430769,1.000000,0.929412,0
Acme-Newspaper-maven,ArticleUserController.edit,0,0.000000,1.000000,1.000000,0.000000,0.441176,0.266667,0.312500,0.200000,0.784615,0.000000,0.023529,0
Acme-Newspaper-maven,ArticleUserController.edit,1,0.000000,1.000000,1.000000,0.000000,0.058824,0.500000,0.041667,2.644444,0.784615,0.000000,0.015686,1
Acme-Newspaper-maven,NewspaperAdministratorController.delete,2,0.333333,0.666667,0.818182,0.181818,0.250000,0.166667,0.354839,1.073684,1.333333,0.824074,0.791667,0
