Codebase,Feature,Orchestrator,Entities,Initial System Complexity,Final System Complexity,System Complexity Reduction,Initial Functionality Complexity,Final Functionality Complexity,Functionality Complexity Reduction,Initial Invocations Count,Initial Invocations Count W/ Empties,Final Invocations Count,Total Invocation Merges,Initial Accesses count,Final Accesses count,Total Trace Sweeps w/ Merges,Clusters with multiple invocations,CLIP,CRIP,CROP,CWOP,CIP,CDDIP,COP,CPIF,CIOF,SCCP,FCCP
Acme-Taxi-maven,DriverController.save,3,"Configuration, IdNumberPattern, ",801,299,502,258,56,202,18,27,4,17,32,9,3,0,0.000000,1.000000,1.000000,0.000000,0.277778,0.200000,0.156250,1.217391,0.631579,0.000000,0.096899
Acme-Taxi-maven,DriverController.save,0,"Actor, UserAccount, DomainEntity, Folder, Message, ",801,565,236,258,60,198,18,24,6,14,32,14,2,1,0.666667,0.333333,0.500000,0.500000,0.333333,0.166667,0.625000,1.391304,2.105263,0.832709,0.686047
Acme-Taxi-maven,DriverController.save,1,"Review, ",801,625,176,258,95,163,18,34,7,12,32,16,1,2,1.000000,0.000000,0.000000,1.000000,0.055556,1.000000,0.031250,0.000000,0.631579,0.036205,0.000000
Acme-Taxi-maven,DriverController.save,2,"Driver, ",801,628,173,258,98,160,18,24,7,13,32,16,2,1,0.500000,0.500000,0.500000,0.500000,0.333333,0.833333,0.187500,1.391304,0.631579,0.131086,0.162791
Acme-Taxi-maven,MechanicMechanicController.save,3,"Configuration, IdNumberPattern, ",783,257,526,355,90,265,22,35,5,24,44,11,5,1,0.000000,1.000000,1.000000,0.000000,0.227273,0.600000,0.113636,1.178947,0.551020,0.000000,0.081690
Acme-Taxi-maven,MechanicMechanicController.save,0,"Actor, DomainEntity, UserAccount, Folder, Message, ",783,260,523,355,132,223,22,26,6,16,44,15,1,1,0.555556,0.444444,0.645161,0.354839,0.409091,0.000000,0.704545,0.810526,1.897959,0.971903,0.805634
Acme-Taxi-maven,MechanicMechanicController.save,4,"Mechanic, ",783,448,335,355,158,197,22,28,6,18,44,20,2,1,0.125000,0.875000,0.875000,0.125000,0.363636,0.375000,0.181818,1.010526,0.551020,0.028097,0.078873
Acme-Taxi-maven,DriverDriverController.save,3,"Configuration, IdNumberPattern, ",647,337,310,342,119,223,22,35,7,21,38,13,6,1,0.000000,1.000000,1.000000,0.000000,0.227273,0.200000,0.131579,1.055655,0.638177,0.000000,0.073099
Acme-Taxi-maven,DriverDriverController.save,0,"Actor, DomainEntity, UserAccount, Folder, Message, ",647,592,55,342,165,177,22,30,9,16,38,18,4,1,0.428571,0.571429,0.636364,0.363636,0.318182,0.000000,0.578947,1.307002,2.005698,0.792890,0.611111
Acme-Taxi-maven,DriverDriverController.save,2,"Driver, ",647,425,222,342,182,160,22,28,9,15,38,19,2,1,0.375000,0.625000,0.666667,0.333333,0.363636,0.500000,0.236842,1.034111,0.717949,0.162287,0.245614
Acme-Taxi-maven,DriverDriverController.save,1,"Review, ",647,577,70,342,192,150,22,40,10,17,38,19,4,2,0.500000,0.500000,0.500000,0.500000,0.090909,1.000000,0.052632,0.603232,0.638177,0.044822,0.035088
Acme-Taxi-maven,ReservationUserController.save,4,"Reservation, Service, Mechanic, RepairShop, ",513,99,414,620,158,462,37,46,5,39,76,16,2,1,0.142857,0.857143,0.939394,0.060606,0.378378,0.500000,0.434211,0.905143,1.199441,0.050682,0.367742
Acme-Taxi-maven,ReservationUserController.save,0,"Actor, Admin, DomainEntity, UserAccount, Folder, Message, ",513,0,513,620,172,448,37,49,5,35,76,16,1,1,0.538462,0.461538,0.606061,0.393939,0.351351,0.153846,0.434211,1.025143,1.291705,0.832359,0.385484
Acme-Taxi-maven,ReservationUserController.save,1,"SpamWord, User, ",513,257,256,620,202,418,37,54,7,34,76,22,2,2,0.100000,0.900000,0.900000,0.100000,0.270270,0.100000,0.131579,1.069714,0.508854,0.116959,0.220968
Acme-Taxi-maven,CarDriverController.save,1,"SpamWord, ",226,89,137,379,69,310,38,72,4,37,49,8,3,0,0.000000,1.000000,1.000000,0.000000,0.052632,0.000000,0.040816,0.559115,0.856019,0.000000,0.010554
Acme-Taxi-maven,CarDriverController.save,0,"Actor, DomainEntity, UserAccount, ",226,157,69,379,98,281,38,45,6,34,49,13,2,1,0.062500,0.937500,0.956522,0.043478,0.421053,0.250000,0.469388,0.820035,1.230527,0.238938,0.435356
Acme-Taxi-maven,CarDriverController.save,2,"Car, Driver, Request, ",226,158,68,379,99,280,38,42,6,32,49,13,1,1,0.235294,0.764706,0.761905,0.238095,0.447368,0.058824,0.428571,0.663949,1.057435,0.415929,0.498681
Acme-Taxi-maven,CarDriverController.save,4,"RepairShop, ",226,213,13,379,101,278,38,70,8,41,49,16,1,2,0.666667,0.333333,0.333333,0.666667,0.078947,0.666667,0.061224,1.956902,0.856019,0.345133,0.034301
Acme-Taxi-maven,RepairShopMechanicController.save,3,"Configuration, ",469,162,307,333,75,258,40,78,6,40,53,11,6,1,0.000000,1.000000,1.000000,0.000000,0.025000,0.000000,0.018868,0.000000,0.845167,0.000000,0.021021
Acme-Taxi-maven,RepairShopMechanicController.save,1,"Review, SpamWord, ",469,159,310,333,86,247,40,66,7,39,53,13,2,2,0.285714,0.714286,0.714286,0.285714,0.175000,0.285714,0.132075,2.068965,0.845167,0.123667,0.060060
Acme-Taxi-maven,RepairShopMechanicController.save,0,"Actor, DomainEntity, UserAccount, ",469,161,308,333,87,246,40,54,7,36,53,13,2,1,0.076923,0.923077,0.933333,0.066667,0.325000,0.461538,0.283019,1.241379,0.975192,0.117271,0.315315
Acme-Taxi-maven,RepairShopMechanicController.save,4,"Mechanic, RepairShop, ",469,161,308,333,87,246,40,43,7,33,53,13,1,1,0.421053,0.578947,0.666667,0.333333,0.475000,0.105263,0.566038,0.689655,1.334474,0.759062,0.564565
Acme-Trip-maven,ActivityCommentActorController.save,2,"Actor, UserAccount, DomainEntity, ",80,74,6,24,20,4,8,12,3,6,10,6,1,1,0.500000,0.500000,0.750000,0.250000,0.250000,1.000000,0.400000,1.000000,1.500000,0.687500,0.500000
Acme-Trip-maven,ActivityCommentActorController.save,0,"Activity, ",80,80,0,24,24,0,8,12,4,4,10,8,1,1,0.500000,0.500000,0.500000,0.500000,0.250000,0.500000,0.200000,1.000000,0.750000,0.187500,0.250000
Acme-Trip-maven,ActivityCommentActorController.save,1,"ActivityComment, Comment, ",80,80,0,24,24,0,8,9,4,4,10,8,1,1,1.000000,0.000000,0.000000,1.000000,0.500000,0.500000,0.400000,1.000000,0.750000,0.125000,0.000000
Acme-Trip-maven,TripCommentActorController.save,2,"Actor, UserAccount, DomainEntity, ",85,80,5,27,25,2,6,8,3,4,10,6,1,1,0.500000,0.500000,0.750000,0.250000,0.333333,1.000000,0.400000,0.500000,1.200000,0.647059,0.444444
Acme-Trip-maven,TripCommentActorController.save,0,"Trip, TripComment, ",85,81,4,27,25,2,6,9,4,3,10,8,2,0,1.000000,0.000000,0.250000,0.750000,0.333333,0.500000,0.400000,2.000000,1.200000,0.282353,0.333333
Acme-Trip-maven,TripCommentActorController.save,1,"Comment, ",85,84,1,27,26,1,6,8,4,3,10,7,1,1,1.000000,0.000000,0.000000,1.000000,0.333333,0.500000,0.200000,0.500000,0.600000,0.070588,0.000000
Acme-Trip-maven,ActivityCommentActorController.create,0,"Activity, ",76,75,1,22,22,0,6,9,3,4,8,6,1,0,0.500000,0.500000,0.500000,0.500000,0.333333,1.000000,0.250000,0.750000,0.750000,0.197368,0.272727
Acme-Trip-maven,ActivityCommentActorController.create,1,"ActivityComment, Comment, ",76,75,1,22,22,0,6,8,4,3,8,6,1,1,1.000000,0.000000,0.000000,1.000000,0.333333,0.000000,0.250000,1.500000,0.750000,0.065789,0.000000
Acme-Trip-maven,ActivityCommentActorController.create,2,"Actor, UserAccount, DomainEntity, ",76,75,1,22,22,0,6,8,4,2,8,6,1,2,0.500000,0.500000,0.750000,0.250000,0.333333,0.500000,0.500000,0.750000,1.500000,0.736842,0.545455
Acme-Trip-maven,TripCommentActorController.create,2,"Actor, UserAccount, DomainEntity, ",81,79,2,25,25,0,4,4,3,1,8,7,1,0,0.500000,0.500000,0.750000,0.250000,0.500000,0.500000,0.500000,3.000000,1.000000,0.691358,0.480000
Acme-Trip-maven,TripCommentActorController.create,0,"Trip, TripComment, ",81,80,1,25,25,0,4,7,3,2,8,6,1,0,1.000000,0.000000,0.333333,0.666667,0.250000,1.000000,0.375000,0.000000,1.500000,0.271605,0.360000
Acme-Trip-maven,TripCommentActorController.create,1,"Comment, ",81,81,0,25,25,0,4,6,3,2,8,7,1,1,1.000000,0.000000,0.000000,1.000000,0.250000,0.000000,0.125000,0.000000,0.500000,0.037037,0.000000
Acme-Un-Viaje-maven,FinderRequestTravelAgencyController.show,2,"TravelAgency, ",8,8,0,97,37,60,9,10,3,7,14,5,1,0,0.000000,1.000000,1.000000,0.000000,0.444444,0.000000,0.285714,1.000000,0.580645,0.000000,0.453608
Acme-Un-Viaje-maven,FinderRequestTravelAgencyController.show,1,"DomainEntity, UserAccount, ",8,8,0,97,40,57,9,12,4,5,14,8,1,2,0.000000,1.000000,1.000000,0.000000,0.333333,0.000000,0.357143,1.000000,0.967742,0.000000,0.402062
Acme-Un-Viaje-maven,FinderRequestTravelAgencyController.show,4,"Request, FinderRequest, ",8,8,0,97,40,57,9,15,4,7,14,8,2,1,0.500000,0.500000,0.600000,0.400000,0.222222,0.000000,0.357143,1.000000,1.451613,1.000000,0.123711
Acme-Un-Viaje-maven,TransporterController.rateCustomer,1,"DomainEntity, UserAccount, ",57,54,3,91,61,30,10,14,3,7,15,8,1,1,0.000000,1.000000,1.000000,0.000000,0.300000,0.000000,0.266667,1.000000,0.967742,0.000000,0.329670
Acme-Un-Viaje-maven,TransporterController.rateCustomer,2,"BookingTransport, Transport, Transporter, Customer, TravelPack, ",57,54,3,91,61,30,10,11,3,8,15,8,1,0,0.400000,0.600000,0.777778,0.222222,0.500000,0.400000,0.600000,1.000000,1.306452,0.824561,0.626374
Acme-Un-Viaje-maven,TransporterController.rateCustomer,6,"Valoration, ",57,54,3,91,61,30,10,16,3,7,15,8,1,1,1.000000,0.000000,0.000000,1.000000,0.200000,0.500000,0.133333,1.000000,0.725806,0.175439,0.000000
Acme-Un-Viaje-maven,RequestCustomerController.create,1,"DomainEntity, UserAccount, ",33,34,-1,53,31,22,7,8,3,4,7,4,1,0,0.000000,1.000000,1.000000,0.000000,0.428571,0.000000,0.428571,1.200000,1.000000,0.000000,0.433962
Acme-Un-Viaje-maven,RequestCustomerController.create,2,"Customer, ",33,34,-1,53,31,22,7,9,4,5,7,5,1,1,0.333333,0.666667,0.666667,0.333333,0.428571,0.333333,0.428571,1.800000,1.000000,0.848485,0.528302
Acme-Un-Viaje-maven,RequestCustomerController.create,4,"Request, ",33,34,-1,53,31,22,7,12,3,4,7,4,1,1,1.000000,0.000000,0.000000,1.000000,0.142857,0.000000,0.142857,0.000000,1.000000,0.151515,0.000000
Acme-Un-Viaje-maven,RequestCustomerController.delete,4,"Request, ",5,5,0,86,39,47,10,15,4,7,11,6,2,1,0.333333,0.666667,0.750000,0.250000,0.300000,0.000000,0.363636,1.657895,1.200000,1.000000,0.174419
Acme-Un-Viaje-maven,RequestCustomerController.delete,2,"Customer, ",5,6,-1,86,41,45,10,14,4,8,11,6,2,2,0.000000,1.000000,1.000000,0.000000,0.300000,0.000000,0.272727,0.710526,0.900000,0.000000,0.488372
Acme-Un-Viaje-maven,RequestCustomerController.delete,1,"DomainEntity, UserAccount, ",5,6,-1,86,42,44,10,12,4,7,11,6,1,1,0.000000,1.000000,1.000000,0.000000,0.400000,0.000000,0.363636,0.631579,0.900000,0.000000,0.325581
Acme-Un-Viaje-maven,CustomerController.rateTravelAgency,1,"DomainEntity, UserAccount, ",72,67,5,92,50,42,10,14,3,7,13,6,1,1,0.000000,1.000000,1.000000,0.000000,0.300000,0.000000,0.307692,1.000000,1.071429,0.000000,0.304348
Acme-Un-Viaje-maven,CustomerController.rateTravelAgency,2,"Customer, TravelAgency, TravelPack, ",72,67,5,92,50,42,10,11,3,8,13,6,1,0,0.400000,0.600000,0.714286,0.285714,0.500000,0.400000,0.538462,1.000000,1.125000,0.861111,0.652174
Acme-Un-Viaje-maven,CustomerController.rateTravelAgency,6,"Valoration, ",72,67,5,92,50,42,10,16,3,7,13,6,1,1,1.000000,0.000000,0.000000,1.000000,0.200000,0.500000,0.153846,1.000000,0.803571,0.138889,0.000000
Acme-Un-Viaje-maven,FinderAccomodationTravelAgencyController.show,1,"DomainEntity, UserAccount, ",31,31,0,165,46,119,15,18,3,14,22,6,3,0,0.000000,1.000000,1.000000,0.000000,0.400000,0.166667,0.409091,1.274336,0.875000,0.000000,0.387879
Acme-Un-Viaje-maven,FinderAccomodationTravelAgencyController.show,2,"TravelAgency, TravelPack, ",31,31,0,165,47,118,15,17,3,13,22,6,1,0,0.000000,1.000000,1.000000,0.000000,0.466667,0.000000,0.363636,0.929203,0.666667,0.000000,0.509091
Acme-Un-Viaje-maven,FinderAccomodationTravelAgencyController.show,0,"Accomodation, FinderAccomodation, ",31,0,31,165,48,117,15,26,4,18,22,7,2,0,0.500000,0.500000,0.600000,0.400000,0.133333,0.000000,0.227273,0.796460,1.458333,1.000000,0.090909
Acme-Un-Viaje-maven,CustomerController.rateTransporter,6,"Valoration, ",59,52,7,105,58,47,10,16,3,7,15,8,1,1,1.000000,0.000000,0.000000,1.000000,0.200000,0.500000,0.133333,1.000000,0.725806,0.169492,0.000000
Acme-Un-Viaje-maven,CustomerController.rateTransporter,1,"DomainEntity, UserAccount, ",59,52,7,105,59,46,10,14,3,7,15,8,1,1,0.000000,1.000000,1.000000,0.000000,0.300000,0.000000,0.266667,1.000000,0.967742,0.000000,0.285714
Acme-Un-Viaje-maven,CustomerController.rateTransporter,2,"BookingTransport, Transport, Customer, Transporter, TravelPack, ",59,54,5,105,60,45,10,11,3,8,15,8,1,0,0.400000,0.600000,0.777778,0.222222,0.500000,0.400000,0.600000,1.000000,1.306452,0.830508,0.676190
Acme-Un-Viaje-maven,HostController.rateCustomer,0,"Host, Accomodation, BookingAccomodation, ",72,65,7,126,60,66,14,18,5,12,18,9,2,0,0.200000,0.800000,0.857143,0.142857,0.357143,0.200000,0.388889,1.161290,1.123746,0.472222,0.396825
Acme-Un-Viaje-maven,HostController.rateCustomer,1,"DomainEntity, UserAccount, ",72,67,5,126,63,63,14,22,4,10,18,8,1,1,0.000000,1.000000,1.000000,0.000000,0.214286,0.000000,0.222222,0.774194,1.070234,0.000000,0.238095
Acme-Un-Viaje-maven,HostController.rateCustomer,2,"Customer, TravelPack, ",72,67,5,126,63,63,14,21,4,11,18,8,1,1,0.250000,0.750000,0.800000,0.200000,0.285714,0.250000,0.277778,1.290323,1.003344,0.388889,0.333333
Acme-Un-Viaje-maven,HostController.rateCustomer,6,"Valoration, ",72,67,5,126,63,63,14,24,4,10,18,8,1,1,1.000000,0.000000,0.000000,1.000000,0.142857,0.500000,0.111111,0.774194,0.802676,0.138889,0.000000
Acme-Un-Viaje-maven,RequestCustomerController.save,1,"DomainEntity, UserAccount, ",80,33,47,116,35,81,16,20,4,12,17,5,1,2,0.000000,1.000000,1.000000,0.000000,0.375000,0.166667,0.352941,0.787500,0.923077,0.000000,0.413793
Acme-Un-Viaje-maven,RequestCustomerController.save,4,"Request, ",80,34,46,116,36,80,16,25,4,16,17,5,1,2,1.000000,0.000000,0.200000,0.800000,0.250000,0.500000,0.294118,1.312500,1.153846,0.300000,0.051724
Acme-Un-Viaje-maven,RequestCustomerController.save,2,"Customer, ",80,62,18,116,38,78,16,20,5,14,17,6,2,1,0.333333,0.666667,0.666667,0.333333,0.375000,0.333333,0.352941,0.900000,0.923077,0.700000,0.482759
Acme-Un-Viaje-maven,JobApplicationCleanerController.create,1,"DomainEntity, UserAccount, ",89,29,60,175,44,131,22,26,4,20,28,7,3,1,0.000000,1.000000,1.000000,0.000000,0.409091,0.111111,0.392857,1.125000,0.897959,0.000000,0.480000
Acme-Un-Viaje-maven,JobApplicationCleanerController.create,3,"Cleaner, Curricula, ",89,76,13,175,45,130,22,27,4,21,28,7,2,1,0.111111,0.888889,0.900000,0.100000,0.409091,0.111111,0.357143,1.125000,0.816327,0.325843,0.302857
Acme-Un-Viaje-maven,JobApplicationCleanerController.create,0,"Host, JobApplication, ",89,76,13,175,63,112,22,36,5,19,28,9,2,1,0.500000,0.500000,0.571429,0.428571,0.181818,0.250000,0.250000,0.750000,1.285714,0.674157,0.194286
Acme-Un-Viaje-maven,BookingAccomodationTravelAgencyController.save,1,"DomainEntity, UserAccount, ",56,59,-3,205,47,158,20,24,4,17,29,8,1,0,0.000000,1.000000,1.000000,0.000000,0.400000,0.125000,0.344828,0.777538,0.826772,0.000000,0.351220
Acme-Un-Viaje-maven,BookingAccomodationTravelAgencyController.save,0,"Accomodation, BookingAccomodation, ",56,43,13,205,48,157,20,30,4,22,29,8,2,0,0.400000,0.600000,0.700000,0.300000,0.250000,0.000000,0.344828,1.224622,1.322835,1.000000,0.209756
Acme-Un-Viaje-maven,BookingAccomodationTravelAgencyController.save,2,"TravelAgency, TravelPack, ",56,59,-3,205,49,156,20,27,4,19,29,8,2,0,0.000000,1.000000,1.000000,0.000000,0.350000,0.142857,0.310345,0.997840,0.850394,0.000000,0.424390
Acme-Un-Viaje-maven,FinderAccomodationTravelAgencyController.refresh,0,"Accomodation, FinderAccomodation, ",192,0,192,192,63,129,18,30,5,20,27,9,2,1,0.666667,0.333333,0.500000,0.500000,0.166667,0.333333,0.222222,1.010695,1.258427,0.182292,0.072917
Acme-Un-Viaje-maven,FinderAccomodationTravelAgencyController.refresh,1,"DomainEntity, UserAccount, ",192,29,163,192,64,128,18,20,5,13,27,9,1,1,0.125000,0.875000,0.923077,0.076923,0.444444,0.250000,0.481481,0.866310,1.022472,0.817708,0.468750
Acme-Un-Viaje-maven,FinderAccomodationTravelAgencyController.refresh,2,"TravelAgency, TravelPack, ",192,31,161,192,65,127,18,23,5,16,27,9,3,1,0.000000,1.000000,1.000000,0.000000,0.388889,0.000000,0.296296,1.122995,0.719101,0.000000,0.437500
Acme-Un-Viaje-maven,ComplaintCustomerController.editPost,2,"Complaint, Transporter, Customer, TravelAgency, TravelPack, ",354,141,213,173,95,78,16,17,5,12,28,12,1,1,0.500000,0.500000,0.555556,0.444444,0.500000,0.250000,0.642857,0.789474,1.472727,0.460452,0.583815
Acme-Un-Viaje-maven,ComplaintCustomerController.editPost,0,"Host, ",354,130,224,173,103,70,16,28,6,20,28,12,4,2,0.500000,0.500000,0.500000,0.500000,0.125000,1.000000,0.071429,0.789474,0.654545,0.096045,0.063584
Acme-Un-Viaje-maven,ComplaintCustomerController.editPost,1,"DomainEntity, UserAccount, ",354,299,55,173,112,61,16,20,6,12,28,14,3,2,0.166667,0.833333,0.875000,0.125000,0.375000,0.166667,0.285714,1.421053,0.872727,0.443503,0.294798
Acme-Un-Viaje-maven,RefereeController.delete,6,"SocialProfile, ",92,27,65,193,55,138,17,24,4,20,26,7,2,1,0.400000,0.600000,0.600000,0.400000,0.294118,0.200000,0.192308,0.473684,0.666667,0.260870,0.108808
Acme-Un-Viaje-maven,RefereeController.delete,5,"Referee, Review, ",92,27,65,193,59,134,17,27,5,13,26,8,1,2,0.250000,0.750000,0.714286,0.285714,0.235294,0.000000,0.269231,2.052632,1.166667,0.130435,0.067358
Acme-Un-Viaje-maven,RefereeController.delete,1,"Actor, DomainEntity, UserAccount, ",92,84,8,193,75,118,17,18,5,13,26,12,1,2,0.125000,0.875000,0.928571,0.071429,0.470588,0.250000,0.538462,0.473684,1.166667,0.608696,0.797927
Acme-Un-Viaje-maven,CustomerController.rateHost,6,"Valoration, ",71,66,5,144,63,81,16,28,4,13,20,8,1,1,1.000000,0.000000,0.000000,1.000000,0.125000,0.000000,0.100000,1.467890,0.816326,0.140845,0.000000
Acme-Un-Viaje-maven,CustomerController.rateHost,0,"Host, Accomodation, BookingAccomodation, ",71,67,4,144,63,81,16,23,4,13,20,8,1,0,0.200000,0.800000,0.857143,0.142857,0.312500,0.400000,0.350000,0.917431,1.142857,0.478873,0.347222
Acme-Un-Viaje-maven,CustomerController.rateHost,1,"DomainEntity, UserAccount, ",71,67,4,144,63,81,16,26,4,12,20,8,1,1,0.000000,1.000000,1.000000,0.000000,0.187500,0.000000,0.200000,0.733945,1.088435,0.000000,0.208333
Acme-Un-Viaje-maven,CustomerController.rateHost,2,"Customer, TravelPack, ",71,67,4,144,63,81,16,20,5,13,20,9,1,1,0.166667,0.833333,0.857143,0.142857,0.375000,0.166667,0.350000,0.880734,0.952381,0.380282,0.416667
Acme-Un-Viaje-maven,HostController.rateCleaner,6,"Valoration, ",72,67,5,141,40,101,19,34,4,15,20,6,1,1,1.000000,0.000000,0.000000,1.000000,0.105263,0.500000,0.100000,0.444444,0.965517,0.138889,0.000000
Acme-Un-Viaje-maven,HostController.rateCleaner,1,"DomainEntity, UserAccount, ",72,68,4,141,40,101,19,24,4,15,20,6,1,1,0.000000,1.000000,1.000000,0.000000,0.368421,0.000000,0.350000,0.444444,0.965517,0.000000,0.382979
Acme-Un-Viaje-maven,HostController.rateCleaner,0,"Host, JobApplication, ",72,68,4,141,41,100,19,24,5,17,20,7,2,0,0.142857,0.857143,0.875000,0.125000,0.368421,0.142857,0.400000,0.666667,1.103448,0.458333,0.503546
Acme-Un-Viaje-maven,HostController.rateCleaner,3,"Cleaner, ",72,68,4,141,41,100,19,33,4,16,20,6,1,1,0.333333,0.666667,0.666667,0.333333,0.157895,0.333333,0.150000,2.444444,0.965517,0.402778,0.085106
Acme-Un-Viaje-maven,TravelAgencyController.save,1,"Mailbox, Actor, Message, Config, DomainEntity, UserAccount, ",558,270,288,45,13,32,13,18,4,11,20,9,2,0,0.500000,0.500000,0.454545,0.545455,0.307692,0.750000,0.550000,1.230769,1.913043,0.795699,0.666667
Acme-Un-Viaje-maven,TravelAgencyController.save,4,"FinderRequest, ",558,270,288,45,13,32,13,20,4,10,20,9,1,1,1.000000,0.000000,0.000000,1.000000,0.230769,0.666667,0.150000,0.923077,0.695652,0.005376,0.000000
Acme-Un-Viaje-maven,TravelAgencyController.save,2,"TravelAgency, ",558,271,287,45,13,32,13,21,4,11,20,9,2,1,1.000000,0.000000,0.000000,1.000000,0.230769,1.000000,0.150000,0.692308,0.695652,0.177419,0.000000
Acme-Un-Viaje-maven,TravelAgencyController.save,0,"FinderAccomodation, ",558,274,284,45,14,31,13,20,5,10,20,10,2,0,1.000000,0.000000,0.000000,1.000000,0.230769,0.666667,0.150000,1.153846,0.695652,0.021505,0.000000
Acme-Un-Viaje-maven,FinderRequestTravelAgencyController.refresh,4,"Request, FinderRequest, ",167,165,2,122,55,67,12,19,5,9,20,8,2,2,0.666667,0.333333,0.571429,0.428571,0.250000,0.333333,0.350000,1.125000,1.363636,0.059880,0.147541
Acme-Un-Viaje-maven,FinderRequestTravelAgencyController.refresh,1,"DomainEntity, UserAccount, ",167,165,2,122,56,66,12,14,5,7,20,8,1,2,0.200000,0.800000,0.888889,0.111111,0.416667,0.200000,0.450000,1.125000,1.051948,0.940120,0.491803
Acme-Un-Viaje-maven,FinderRequestTravelAgencyController.refresh,2,"TravelAgency, ",167,167,0,122,63,59,12,16,6,7,20,12,1,3,0.000000,1.000000,1.000000,0.000000,0.333333,0.000000,0.200000,0.750000,0.584416,0.000000,0.327869
Acme-Un-Viaje-maven,CurriculaController.show,1,"DomainEntity, UserAccount, ",21,21,0,191,38,153,26,28,3,24,33,7,1,0,0.000000,1.000000,1.000000,0.000000,0.461538,0.083333,0.363636,1.505226,0.847826,0.000000,0.439791
Acme-Un-Viaje-maven,CurriculaController.show,0,"CleaningTask, ",21,21,0,191,44,147,26,50,4,25,33,9,3,1,0.000000,1.000000,1.000000,0.000000,0.038462,0.000000,0.030303,0.000000,0.847826,0.000000,0.026178
Acme-Un-Viaje-maven,CurriculaController.show,3,"MiscellaneousAttachment, Cleaner, Curricula, EducationalData, ",21,21,0,191,44,147,26,27,4,23,33,9,1,1,0.076923,0.923077,0.900000,0.100000,0.500000,0.000000,0.606061,1.494773,1.304348,1.000000,0.523560
Acme-Un-Viaje-maven,CleaningTaskController.saveEdit,3,"Cleaner, ",96,29,67,314,47,267,32,58,4,54,43,7,2,1,0.333333,0.666667,0.666667,0.333333,0.093750,0.666667,0.069767,1.764543,0.802548,0.302083,0.038217
Acme-Un-Viaje-maven,CleaningTaskController.saveEdit,1,"DomainEntity, UserAccount, ",96,36,60,314,61,253,32,36,4,30,43,10,3,0,0.000000,1.000000,1.000000,0.000000,0.437500,0.142857,0.348837,0.659280,0.859873,0.000000,0.363057
Acme-Un-Viaje-maven,CleaningTaskController.saveEdit,0,"Host, Accomodation, CleaningTask, ",96,37,59,314,62,252,32,35,4,30,43,10,1,0,0.266667,0.733333,0.800000,0.200000,0.468750,0.066667,0.581395,0.576177,1.337580,0.697917,0.579618
Acme-Un-Viaje-maven,TravelPackTravelAgencyController.save,0,"Accomodation, BookingAccomodation, ",519,49,470,239,86,153,26,44,4,31,43,13,2,1,0.500000,0.500000,0.600000,0.400000,0.153846,0.750000,0.116279,1.935484,0.824331,0.061657,0.066946
Acme-Un-Viaje-maven,TravelPackTravelAgencyController.save,2,"Warranty, BookingTransport, Transport, Customer, TravelAgency, TravelPack, ",519,48,471,239,97,142,26,27,5,22,43,14,1,1,0.461538,0.538462,0.592593,0.407407,0.500000,0.230769,0.627907,0.387097,1.369657,0.635838,0.573222
Acme-Un-Viaje-maven,TravelPackTravelAgencyController.save,1,"DomainEntity, UserAccount, ",519,50,469,239,102,137,26,34,5,22,43,15,1,2,0.111111,0.888889,0.909091,0.090909,0.346154,0.222222,0.255814,0.677419,0.806012,0.302505,0.301255
Acme-Un-Viaje-maven,ComplaintCustomerController.createPost,2,"BookingTransport, Complaint, Transport, Transporter, Customer, TravelAgency, TravelPack, ",357,109,248,221,132,89,18,19,5,14,37,17,1,1,0.555556,0.444444,0.625000,0.375000,0.500000,0.222222,0.648649,0.441176,1.411765,0.467787,0.588235
Acme-Un-Viaje-maven,ComplaintCustomerController.createPost,0,"Host, Accomodation, BookingAccomodation, ",357,142,215,221,141,80,18,30,7,21,37,19,4,2,0.333333,0.666667,0.800000,0.200000,0.166667,1.000000,0.135135,1.764706,0.882353,0.092437,0.149321
Acme-Un-Viaje-maven,ComplaintCustomerController.createPost,1,"DomainEntity, UserAccount, ",357,278,79,221,164,57,18,24,7,13,37,22,3,2,0.166667,0.833333,0.875000,0.125000,0.333333,0.166667,0.216216,0.794118,0.705882,0.439776,0.212670
